id,roa,recall,precision,actual_id,pred_id,cov,mdr,subject,mvc,attempt
0,1.0000000000000004,1.0000000000000002,1.0000000000000002,88,0,0.13911213182001203,8.642673492431641e-07,1,10,1
1,0.995884773662551,0.9999999999999998,0.9958847736625512,61,1,0.14539436570503478,9.052455425262451e-07,1,10,1
2,0.5439739413680782,1.0,0.5439739413680782,223,231,0.39603448028845667,1.1436641216278076e-06,1,10,1
3,0.44805194805194803,0.9928057553956835,0.4495114006514658,252,231,0.39603448028845667,1.1436641216278076e-06,1,10,1
4,1.0,1.0,1.0,3,3,0.14364476801929416,9.387731552124023e-07,1,10,1
5,0.9112426035502958,1.0,0.9112426035502958,237,274,0.2134646797945426,6.295740604400635e-07,1,10,1
6,0.995652173913043,0.9956521739130433,0.9999999999999998,109,7,0.14810770977092383,8.530914783477783e-07,1,10,1
7,0.9635036496350365,1.0,0.9635036496350365,255,8,0.18764277851329594,5.103647708892822e-07,1,10,1
8,0.5323741007194245,1.0,0.5323741007194245,243,134,0.4116571802467535,1.0356307029724121e-06,1,10,1
9,0.995884773662551,0.9958847736625512,0.9999999999999998,67,106,0.14374068723837738,9.015202522277832e-07,1,10,1
10,0.9947368421052626,0.9947368421052628,0.9999999999999997,190,116,0.1377812844839515,7.040798664093018e-07,1,10,1
11,0.9959016393442618,0.995901639344262,0.9999999999999998,0,13,0.15475943207437523,9.052455425262451e-07,1,10,1
12,0.9959349593495938,0.9959349593495936,1.0000000000000002,47,256,0.14553941950923904,9.126961231231689e-07,1,10,1
13,1.0000000000000004,1.0000000000000002,1.0000000000000002,17,15,0.15270788764795779,9.164214134216309e-07,1,10,1
14,0.99375,1.0,0.99375,235,16,0.14071952278699312,5.960464477539062e-07,1,10,1
15,0.9848484848484849,1.0,0.9848484848484849,261,61,0.17476160943780655,4.917383193969727e-07,1,10,1
16,0.8487804878048784,1.0000000000000002,0.8487804878048781,213,132,0.28031157640484694,7.636845111846924e-07,1,10,1
17,0.8932584269662919,0.9937499999999998,0.8983050847457625,231,136,0.21789721763074596,6.593763828277588e-07,1,10,1
18,0.9601990049751243,0.9948453608247423,0.965,184,179,0.204585108038071,7.450580596923828e-07,1,10,1
19,1.0000000000000002,1.0000000000000002,1.0000000000000002,70,24,0.1564849491837264,8.903443813323975e-07,1,10,1
20,0.6159600997506235,1.0000000000000002,0.6159600997506235,12,31,0.1598180106573723,1.4938414096832275e-06,1,10,1
21,1.0000000000000004,1.0000000000000002,1.0000000000000002,64,29,0.14565456028644017,9.052455425262451e-07,1,10,1
22,1.0000000000000002,1.0000000000000002,1.0000000000000002,120,30,0.16888403022875942,8.381903171539307e-07,1,10,1
23,1.0,1.0,1.0,232,37,0.16619737319038103,5.923211574554443e-07,1,10,1
24,0.5013550135501355,1.0,0.5013550135501355,194,129,0.3624462282426784,1.3746321201324463e-06,1,10,1
25,0.5067750677506775,1.0,0.5067750677506775,199,129,0.3624462282426784,1.3746321201324463e-06,1,10,1
26,1.0,1.0,1.0,48,40,0.15514297208140299,9.201467037200928e-07,1,10,1
27,0.543661971830986,1.0000000000000002,0.543661971830986,188,159,0.3735599465639079,1.3224780559539795e-06,1,10,1
28,0.4999999999999997,0.993788819875776,0.5015673981191221,227,42,0.3898959457046626,1.1883676052093506e-06,1,10,1
29,0.9920318725099595,0.9959999999999997,0.9959999999999997,21,308,0.13895088925623986,9.313225746154785e-07,1,10,1
30,0.5017064846416383,1.0,0.5017064846416383,244,46,0.39849529436002157,1.0915100574493408e-06,1,10,1
31,0.49146757679180886,1.0,0.49146757679180886,245,46,0.39849529436002157,1.0915100574493408e-06,1,10,1
